Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
35680	-45.91572	-48.13844	2.222718	0.04019855	0.1279523	0.685326	0.314674
35681	-46.2424	-48.30464	2.062239	0.03881701	0.1440826	0.524388	0.475612
35682	-45.94176	-47.8376	1.895847	0.06180274	0.1228055	0.600961	0.399039
35683	-46.14595	-47.7996	1.653652	0.06300763	0.1416446	0.887718	0.112282
35684	-45.94067	-48.38668	2.446012	0.03720383	0.1147591	0.0377551	0.962245
35685	-45.95865	-48.84294	2.884296	0.03389137	0.08675809	0.212195	0.787805
35686	-46.63214	-49.44497	2.812824	0.05779954	0.06072705	0.212195	0.787805
35687	-45.55101	-48.49749	2.946478	0.04631149	0.06507383	0.853189	0.146811
35688	-46.5129	-49.60997	3.097067	0.05764624	0.04472106	0.853189	0.146811
35689	-47.21673	-50.19	2.973267	0.05764624	0.05142784	0.0997744	0.900226
35690	-46.05212	-49.45457	3.402449	0.02852573	0.06065721	0.900226	0.0997744
35691	-46.69125	-48.95205	2.260806	0.02852573	0.1474137	0.099845	0.900155
35692	-45.78274	-48.47462	2.691879	0.03718356	0.09559729	0.250878	0.749122
35693	-45.97831	-47.85351	1.875206	0.05023535	0.1411627	0.749122	0.250878
35694	-46.22065	-48.32999	2.109342	0.03818043	0.1411627	0.354087	0.645913
35695	-48.95323	-49.89268	0.9394516	0.03818043	0.2508883	0.89348	0.10652
35696	-48.69595	-49.19874	0.502794	0.06216838	0.2508883	0.10652	0.89348
35697	-47.15905	-48.21983	1.060781	0.06319109	0.1950993	0.89348	0.10652
35698	-49.53477	-49.77762	0.2428558	0.06319109	0.2753837	0.50013	0.49987
35699	-49.52789	-49.69389	0.1660073	0.06809787	0.2753837	0.809513	0.190487
35700	-49.53746	-49.79624	0.2587794	0.06219691	0.2753837	0.190487	0.809513
35701	-49.73687	-50.2593	0.522436	0.04692649	0.2753837	0.984131	0.0158686
35702	-47.55984	-49.21348	1.653639	0.0293105	0.2011281	0.889	0.111
35703	-47.52699	-49.20571	1.678713	0.02798534	0.2019563	0.308734	0.691266
35704	-47.97986	-49.34861	1.368751	0.03249392	0.2210804	0.10062	0.89938
35705	-46.94534	-48.33113	1.38578	0.04867276	0.1878029	0.10062	0.89938
35706	-46.27669	-47.85659	1.579901	0.0613486	0.1504035	0.227237	0.772763
35707	-46.1543	-47.92198	1.767682	0.05031939	0.1504035	0.556671	0.443329
35708	-47.70826	-48.75328	1.045023	0.05031939	0.2173717	0.838066	0.161934
35709	-46.15177	-47.87783	1.726064	0.05424178	0.1479937	0.0215404	0.97846
35710	-49.40742	-50.15007	0.7426424	0.04118934	0.2643804	0.758009	0.241991
35711	-49.20789	-49.37175	0.1638642	0.07549297	0.2643804	0.653188	0.346812
35712	-49.15505	-49.54077	0.3857236	0.06107803	0.2643804	0.768504	0.231496
35713	-46.88146	-48.22921	1.347742	0.05210008	0.1856064	0.395528	0.604472
35714	-46.904	-48.33092	1.426922	0.04771729	0.1856064	0.347583	0.652417
35715	-45.74956	-47.74176	1.992202	0.05306904	0.1269608	0.947232	0.0527679
35716	-45.77809	-47.79478	2.016684	0.05167714	0.1269608	0.62713	0.37287
35717	-45.82459	-48.32234	2.497752	0.05167714	0.08913256	0.0753415	0.924658
35718	-45.44368	-47.94075	2.49707	0.0439397	0.09993013	0.907222	0.0927784
35719	-46.10566	-48.18956	2.083898	0.06808764	0.09993013	0.975796	0.024204
35720	-45.90875	-47.86135	1.952596	0.05660278	0.1252083	0.024204	0.975796
35721	-45.50163	-48.06175	2.560124	0.05170486	0.08457705	0.858082	0.141918
35722	-46.81046	-48.16587	1.355406	0.05357832	0.1824888	0.141918	0.858082
35723	-46.85364	-48.07742	1.223781	0.06143676	0.1824888	0.858082	0.141918
35724	-46.71975	-48.05056	1.330812	0.05818772	0.177522	0.433499	0.566501
35725	-47.44623	-49.35553	1.909298	0.08415767	0.09532865	0.27683	0.72317
35726	-46.05758	-48.85587	2.798298	0.05703119	0.06242212	0.753893	0.246107
35727	-46.91027	-49.63328	2.723008	0.06405291	0.06000213	0.332992	0.667008
35728	-45.86568	-48.89313	3.027451	0.04371522	0.06310157	0.450572	0.549428
35729	-46.22443	-48.62197	2.397542	0.06378706	0.08176115	0.450572	0.549428
35730	-45.50144	-48.27197	2.770525	0.03696792	0.09008633	0.976411	0.0235886
35731	-45.57057	-48.81736	3.246799	0.03696792	0.05811451	0.976411	0.0235886
35732	-46.12941	-49.15863	3.029221	0.05441012	0.05136912	0.837853	0.162147
35733	-45.68581	-48.32145	2.635634	0.05484883	0.07546254	0.837853	0.162147
35734	-46.54419	-49.53059	2.986404	0.05484883	0.05337447	0.382229	0.617771
35735	-46.32072	-49.32515	3.004431	0.05484883	0.05234445	0.617771	0.382229
35736	-46.1725	-49.16494	2.992434	0.0497348	0.05831744	0.382229	0.617771
35737	-46.15993	-49.32267	3.162741	0.04082723	0.05831744	0.289415	0.710585
35738	-46.29963	-49.39432	3.094697	0.05380839	0.04832209	0.710585	0.289415
35739	-46.1262	-49.32648	3.200283	0.04790445	0.04832209	0.635747	0.364253
35740	-47.37299	-50.29715	2.924154	0.06411748	0.04832209	0.364253	0.635747
35741	-46.50147	-49.66996	3.168496	0.04964199	0.04832209	0.38131	0.61869
35742	-45.88201	-49.13891	3.256907	0.04194594	0.05151704	0.685697	0.314303
35743	-47.22101	-49.96609	2.745084	0.06621065	0.05663256	0.314303	0.685697
35744	-47.93749	-50.50335	2.565862	0.07687912	0.05774891	0.465106	0.534894
35745	-46.44042	-49.33683	2.896407	0.06139695	0.05228637	0.970158	0.0298418
35746	-46.05172	-49.15192	3.1002	0.04996656	0.05178362	0.684131	0.315869
35747	-45.77403	-48.64079	2.866763	0.04470926	0.0722629	0.366813	0.633187
35748	-45.8841	-47.86224	1.978134	0.06135684	0.1166606	0.632672	0.367328
35749	-46.50103	-48.12055	1.619515	0.0740604	0.1300823	0.562873	0.437127
35750	-45.71724	-47.85683	2.139591	0.05506334	0.1120899	0.460118	0.539882
35751	-45.94751	-47.79337	1.845866	0.06255705	0.1259436	0.932523	0.0674773
35752	-46.1225	-47.80117	1.678666	0.06255705	0.1401087	0.77568	0.22432
35753	-46.64596	-48.36603	1.720069	0.07747532	0.1176211	0.77568	0.22432
35754	-47.53041	-48.86284	1.332425	0.09137158	0.1337042	0.77568	0.22432
35755	-48.65219	-48.98796	0.3357647	0.09732034	0.2175165	0.0655136	0.934486
35756	-46.93324	-48.06814	1.134903	0.06923533	0.1793805	0.980774	0.0192259
35757	-49.68185	-50.11503	0.4331772	0.1215201	0.1793805	0.00432269	0.995677
35758	-49.70057	-50.03392	0.3333542	0.1215201	0.1886586	0.0974518	0.902548
35759	-47.59206	-48.66004	1.067977	0.09083212	0.1573661	0.0316756	0.968324
35760	-45.72352	-48.03885	2.315323	0.04565498	0.1115792	0.0694629	0.930537
35761	-45.59854	-47.92903	2.330498	0.05652064	0.09533482	0.930537	0.0694629
35762	-47.75754	-49.35818	1.60064	0.0271154	0.2115987	0.034619	0.965381
35763	-47.77903	-49.42886	1.649831	0.02530203	0.2115987	0.034619	0.965381
35764	-46.68613	-48.4225	1.736366	0.04006638	0.1708082	0.034619	0.965381
35765	-45.81101	-48.5121	2.701087	0.04006638	0.09040134	0.0345855	0.965414
35766	-45.67418	-48.33815	2.663964	0.0357591	0.1000755	0.870463	0.129537
35767	-45.59887	-48.31626	2.717396	0.04519267	0.08190092	0.466277	0.533723
35768	-45.80831	-48.35042	2.542113	0.05289831	0.08436245	0.274321	0.725679
35769	-45.63005	-48.29476	2.664707	0.05098502	0.07810943	0.640221	0.359779
35770	-46.69375	-48.36817	1.67442	0.07869551	0.1199084	0.955387	0.0446131
35771	-46.42984	-47.90012	1.470279	0.06888537	0.1496193	0.955387	0.0446131
35772	-46.28014	-48.00149	1.721351	0.0679713	0.1292439	0.0446131	0.955387
35773	-46.49511	-47.91817	1.423053	0.06026215	0.1659791	0.955387	0.0446131
35774	-46.03429	-47.85624	1.821944	0.06026215	0.1310608	0.0623005	0.937699
35775	-46.00124	-47.82318	1.821944	0.06026215	0.1310608	0.341838	0.658162
35776	-46.09998	-48.15648	2.056498	0.06655739	0.1038742	0.599432	0.400568
35777	-46.57352	-48.49239	1.918868	0.03701602	0.1601089	0.400568	0.599432
35778	-45.82499	-48.36412	2.539128	0.03701602	0.1076552	0.336713	0.663287
35779	-46.07887	-48.32715	2.248276	0.03769726	0.1301912	0.220591	0.779409
35780	-46.56743	-48.16899	1.601559	0.04740351	0.1700543	0.220591	0.779409
35781	-45.74325	-47.87934	2.136089	0.05086207	0.1183057	0.220979	0.779021
35782	-45.85465	-47.87923	2.024584	0.05730858	0.1183057	0.179931	0.820069
35783	-46.01394	-47.91752	1.903578	0.06475792	0.1183057	0.659792	0.340208
35784	-45.92903	-47.79405	1.865019	0.06037288	0.127293	0.659792	0.340208
35785	-45.8779	-47.89318	2.015278	0.06037288	0.1149494	0.442813	0.557187
35786	-45.98776	-47.80516	1.817394	0.06037288	0.1312921	0.504286	0.495714
35787	-47.46687	-48.54142	1.074545	0.08866867	0.1594095	0.415417	0.584583
35788	-47.36175	-48.70611	1.344359	0.08866867	0.1358158	0.593928	0.406072
35789	-47.70738	-48.52458	0.8171937	0.08866867	0.1828744	0.904276	0.0957238
35790	-47.67744	-48.51842	0.8409858	0.08866867	0.1806698	0.909324	0.0906764
35791	-47.54762	-49.26193	1.714308	0.08866867	0.1055099	0.663662	0.336338
35792	-47.50178	-49.17836	1.676574	0.08866867	0.1084776	0.707259	0.292741
35793	-47.79039	-48.63413	0.8437347	0.09150925	0.176854	0.0996667	0.900333
35794	-46.66396	-48.15197	1.488009	0.05022594	0.175719	0.900333	0.0996667
35795	-46.10211	-47.82387	1.721762	0.05820133	0.142528	0.254913	0.745087
35796	-46.56211	-47.93748	1.375369	0.06841574	0.1586665	0.616966	0.383034
35797	-46.25161	-48.42739	2.175774	0.036433	0.1386698	0.214146	0.785854
35798	-45.6523	-47.93156	2.279259	0.04987387	0.1082392	0.318535	0.681465
35799	-45.74916	-48.24152	2.492359	0.03887112	0.1082392	0.393095	0.606905
35800	-45.67337	-47.85736	2.183991	0.04918401	0.1168714	0.487358	0.512642
35801	-46.68348	-48.80541	2.121932	0.07302055	0.09143948	0.326476	0.673524
35802	-45.95295	-47.98877	2.035818	0.04480451	0.136035	0.55689	0.44311
35803	-45.69114	-48.13054	2.439397	0.04480451	0.1030899	0.0983685	0.901631
35804	-45.50483	-48.06364	2.558807	0.04802921	0.08949049	0.643532	0.356468
35805	-46.61515	-48.76162	2.146474	0.07314839	0.08949049	0.643532	0.356468
35806	-48.63866	-49.85653	1.21787	0.1053468	0.1278898	0.684047	0.315953
35807	-46.5348	-48.15925	1.624448	0.07549955	0.1278898	0.856058	0.143942
35808	-46.67507	-48.65041	1.975345	0.07549955	0.09972216	0.528597	0.471403
35809	-46.02137	-47.958	1.936622	0.04675117	0.1413822	0.50279	0.49721
35810	-45.79469	-47.90098	2.106295	0.04675117	0.1269682	0.515917	0.484083
35811	-47.39872	-48.29005	0.8913239	0.07112245	0.1995017	0.734165	0.265835
35812	-46.82399	-48.34766	1.523675	0.04533696	0.1807761	0.734165	0.265835
35813	-46.46226	-49.168	2.705744	0.02734933	0.1126184	0.864404	0.135596
35814	-47.00824	-49.40084	2.3926	0.02271855	0.1499317	0.663337	0.336663
35815	-46.33657	-48.32396	1.987396	0.03919628	0.1499317	0.190391	0.809609
35816	-46.80273	-49.11202	2.30929	0.02704158	0.1465543	0.63441	0.36559
35817	-46.35722	-48.17865	1.821437	0.04353461	0.1568855	0.399265	0.600735
35818	-46.53145	-48.23156	1.700117	0.04430195	0.166442	0.116786	0.883214
35819	-46.44193	-48.42253	1.980601	0.07118623	0.104268	0.214997	0.785003
35820	-47.25798	-48.22193	0.9639511	0.07118623	0.1925543	0.160033	0.839967
35821	-46.23289	-47.91573	1.682836	0.05292838	0.15381	0.198333	0.801667
35822	-45.51636	-47.85426	2.337892	0.05292838	0.09945801	0.885176	0.114824
35823	-45.43459	-47.92837	2.49378	0.04442807	0.09945801	0.914104	0.085896
35824	-46.45588	-48.37671	1.920822	0.07148072	0.1086124	0.085896	0.914104
35825	-46.41257	-47.96302	1.55045	0.07148072	0.1392296	0.914104	0.085896
35826	-47.28564	-48.32838	1.042736	0.06008332	0.2015608	0.0941949	0.905805
35827	-47.31242	-48.30688	0.9944591	0.06307022	0.2015608	0.638274	0.361726
35828	-46.85139	-48.6623	1.810912	0.0785428	0.1090884	0.221731	0.778269
35829	-46.88753	-48.20273	1.315205	0.0785428	0.1506583	0.128202	0.871798
35830	-47.22982	-48.22757	0.9977429	0.0785428	0.1793112	0.687737	0.312263
35831	-51.03537	-50.93251	-0.1028581	0.1400382	0.2091547	0.180881	0.819119
35832	-51.03112	-51.12312	0.09200314	0.1400382	0.1906743	0.237104	0.762896
35833	-47.75499	-48.52299	0.7680075	0.08803014	0.1882707	0.972212	0.0277885
35834	-47.26965	-48.28596	1.016308	0.0820853	0.1729595	0.972212	0.0277885
35835	-45.5836	-47.75022	2.166619	0.05346511	0.1121341	0.972212	0.0277885
35836	-46.9278	-48.93238	2.004582	0.07674324	0.09611655	0.111336	0.888664
35837	-45.70862	-48.57319	2.86457	0.05122835	0.0645609	0.825507	0.174493
35838	-45.51865	-48.22027	2.701628	0.04657986	0.08115989	0.648712	0.351288
35839	-46.1236	-48.97936	2.855755	0.05362524	0.06246702	0.461312	0.538688
35840	-45.94412	-49.0468	3.10268	0.04532561	0.05662269	0.538688	0.461312
35841	-46.15907	-49.57659	3.417516	0.03060056	0.05662269	0.636613	0.363387
35842	-46.29463	-48.26117	1.966538	0.04040782	0.149571	0.340782	0.659218
35843	-46.32305	-48.30894	1.985896	0.0394664	0.149571	0.182797	0.817203
35844	-46.97158	-49.32094	2.349366	0.02433406	0.149571	0.814714	0.185286
35845	-46.13534	-48.75209	2.616751	0.03136689	0.1116709	0.601978	0.398022
35846	-45.79659	-48.92712	3.130528	0.03136689	0.07365531	0.848049	0.151951
35847	-45.47334	-48.34285	2.869514	0.03718164	0.08259927	0.936516	0.0634839
35848	-45.5293	-48.39882	2.869514	0.03718164	0.08259927	0.810126	0.189874
35849	-45.8183	-47.78432	1.966022	0.05152001	0.1314479	0.808067	0.191933
35850	-46.44142	-48.08008	1.638666	0.04886947	0.1642423	0.0290778	0.970922
35851	-46.50457	-48.24934	1.744761	0.04325872	0.1642423	0.619183	0.380817
35852	-46.54102	-47.93714	1.396123	0.06312046	0.1642423	0.106052	0.893948
35853	-46.70349	-48.2653	1.561807	0.07749688	0.1307049	0.369303	0.630697
35854	-47.06015	-48.13776	1.077609	0.07518857	0.1764481	0.796049	0.203951
35855	-47.58191	-48.37384	0.7919235	0.07518857	0.2031982	0.28634	0.71366
35856	-47.48579	-48.33808	0.8522901	0.07113099	0.2031982	0.177483	0.822517
35857	-46.63462	-47.98149	1.346866	0.07113099	0.1575248	0.599537	0.400463
35858	-48.62205	-49.24234	0.6202895	0.1056835	0.1803094	0.400463	0.599537
35859	-45.93788	-47.80236	1.864475	0.05808395	0.1305038	0.400463	0.599537
35860	-45.85124	-47.81282	1.961584	0.05713253	0.1237235	0.406289	0.593711
35861	-45.74911	-47.98717	2.238059	0.05713253	0.1015946	0.467783	0.532217
35862	-45.83805	-48.86786	3.029808	0.03555959	0.0739439	0.431017	0.568983
35863	-45.64454	-48.51648	2.871941	0.03555959	0.08494895	0.698419	0.301581
35864	-46.46373	-49.83922	3.375494	0.03555959	0.05238616	0.274542	0.725458
35865	-45.82966	-49.06186	3.232202	0.04684964	0.04765555	0.938894	0.0611057
35866	-46.45162	-49.45923	3.007612	0.04684964	0.06062157	0.0611057	0.938894
35867	-46.54384	-49.2545	2.710657	0.05933275	0.06553416	0.211493	0.788507
35868	-45.56576	-48.23394	2.668184	0.04567749	0.08474784	0.49937	0.50063
35869	-45.57857	-47.87136	2.292783	0.04567749	0.11335	0.835036	0.164964
35870	-45.87926	-47.98608	2.106816	0.04509637	0.1295482	0.250549	0.749451
35871	-45.94653	-48.34068	2.39415	0.03622492	0.1207046	0.779083	0.220917
35872	-45.9109	-47.8307	1.9198	0.05024832	0.1373091	0.779083	0.220917
35873	-46.29459	-47.91191	1.617319	0.06855111	0.1373091	0.68905	0.31095
35874	-46.403	-48.68099	2.277984	0.03260279	0.1373091	0.537881	0.462119
35875	-45.90281	-47.82576	1.922946	0.05007363	0.1373091	0.876194	0.123806
35876	-45.65789	-48.12958	2.471695	0.05666113	0.08477823	0.876194	0.123806
35877	-45.68296	-48.06412	2.38116	0.04934249	0.1010425	0.151283	0.848717
35878	-45.48044	-47.8616	2.38116	0.04934249	0.1010425	0.826125	0.173875
35879	-45.5748	-48.04526	2.470453	0.04957103	0.09394859	0.493357	0.506643
35880	-46.48903	-48.71099	2.221957	0.03228676	0.1427722	0.326694	0.673306
35881	-46.965	-49.39554	2.430547	0.02422058	0.1427722	0.869641	0.130359
35882	-46.90761	-49.33052	2.422918	0.02448761	0.1427722	0.597449	0.402551
35883	-46.72036	-49.07451	2.354148	0.0278342	0.1408539	0.681007	0.318993
35884	-47.11646	-49.40421	2.287755	0.02029539	0.1660551	0.631504	0.368496
35885	-47.03504	-49.50244	2.467409	0.01534391	0.1660551	0.180767	0.819233
35886	-48.73862	-49.20575	0.4671245	0.06362785	0.2521178	0.257945	0.742055
35887	-49.67308	-49.6094	-0.06367697	0.1117827	0.23841	0.455522	0.544478
35888	-49.67428	-49.61061	-0.06367697	0.1117827	0.23841	0.0200487	0.979951
35889	-48.99422	-49.55387	0.5596475	0.1117827	0.1787892	0.945242	0.0547581
35890	-45.86082	-48.08749	2.226671	0.05975502	0.09912678	0.42377	0.57623
35891	-46.30214	-48.1189	1.816754	0.04469632	0.1553002	0.603894	0.396106
35892	-45.5579	-47.85126	2.293362	0.05276964	0.1031031	0.766083	0.233917
35893	-46.11049	-48.25478	2.14429	0.038806	0.1370288	0.766083	0.233917
35894	-45.67955	-48.1965	2.516952	0.04884474	0.09147158	0.233917	0.766083
35895	-45.79778	-48.27521	2.477435	0.05343084	0.08836685	0.233917	0.766083
35896	-45.72117	-48.54223	2.82106	0.03636682	0.08734437	0.461527	0.538473
35897	-45.9245	-47.79073	1.866234	0.05870968	0.1294819	0.537153	0.462847
35898	-47.65676	-48.87507	1.218306	0.04316567	0.2135996	0.478211	0.521789
35899	-48.01691	-48.93835	0.9214356	0.05103029	0.2281487	0.666589	0.333411
35900	-46.21521	-47.89049	1.67528	0.0661063	0.1355883	0.404179	0.595821
35901	-47.63637	-48.40256	0.7661964	0.08060949	0.1981974	0.913175	0.0868254
35902	-46.94241	-48.61288	1.670465	0.08060949	0.1179932	0.0868254	0.913175
35903	-47.20772	-49.14078	1.933053	0.08060949	0.0973173	0.024178	0.975822
35904	-46.04946	-47.80073	1.751274	0.05523944	0.1442995	0.78647	0.21353
35905	-46.22389	-47.83476	1.610874	0.06377002	0.1442995	0.603482	0.396518
35906	-45.8793	-47.80614	1.926846	0.05833125	0.1249434	0.475328	0.524672
35907	-46.2834	-48.70461	2.421206	0.06613	0.07753362	0.782466	0.217534
35908	-46.87056	-49.29641	2.425848	0.0725815	0.07056899	0.849489	0.150511
35909	-45.85465	-48.49187	2.637221	0.05768979	0.07210992	0.844426	0.155574
35910	-46.18098	-49.29055	3.10957	0.03414897	0.07072229	0.155574	0.844426
35911	-46.05237	-48.86927	2.816898	0.03272211	0.09370335	0.112849	0.887151
35912	-45.47089	-47.89856	2.427677	0.05214764	0.09370335	0.937529	0.0624706
35913	-45.52163	-48.16558	2.643948	0.05214764	0.07811887	0.92673	0.0732698
35914	-45.5444	-48.08457	2.540164	0.05214764	0.08544871	0.773143	0.226857
35915	-46.18867	-49.17974	2.991069	0.0494732	0.05868546	0.351081	0.648919
35916	-46.53111	-49.72118	3.190068	0.04881442	0.04796876	0.351081	0.648919
35917	-46.38821	-49.87374	3.485529	0.03419817	0.04796876	0.445241	0.554759
35918	-46.63942	-49.89748	3.258055	0.02442983	0.07728437	0.557475	0.442525
35919	-45.53643	-48.23774	2.701307	0.03972545	0.09090251	0.667198	0.332802
35920	-48.04637	-49.40335	1.356978	0.03219522	0.222906	0.179483	0.820517
35921	-46.38029	-49.49028	3.10999	0.03219522	0.07371224	0.000298977	0.999701
35922	-45.50634	-48.22418	2.717845	0.05161426	0.07371224	0.999443	0.000557322
35923	-46.14859	-49.40135	3.252763	0.02651343	0.07371224	0.999443	0.000557322
35924	-45.88463	-49.42519	3.54056	0.03306257	0.04641202	0.999861	0.000138623
35925	-45.50412	-48.60479	3.100666	0.03562901	0.06912856	0.999861	0.000138623
35926	-46.13604	-49.11614	2.980101	0.03562901	0.0772306	5.96569e-05	0.99994
35927	-45.41878	-47.94395	2.525173	0.05084865	0.08820587	0.99994	5.96569e-05
35928	-45.37111	-48.11985	2.74874	0.04077356	0.08587455	0.99994	5.96569e-05
35929	-45.46021	-48.44015	2.979941	0.04077356	0.06991098	0.874069	0.125931
35930	-45.5929	-47.90329	2.310394	0.04387243	0.1147233	0.9617	0.0382996
35931	-47.60946	-50.23128	2.621817	0.07603303	0.05516776	0.951782	0.0482176
35932	-45.70555	-48.87408	3.168531	0.04625403	0.05179071	0.956044	0.0439559
35933	-46.70743	-49.5248	2.817371	0.06205613	0.0562493	0.541183	0.458817
35934	-47.48289	-50.34845	2.865557	0.07061813	0.04607061	0.906322	0.093678
35935	-49.34052	-52.49118	3.150668	0.07061813	0.03243525	0.166308	0.833692
35936	-46.89364	-49.77484	2.881197	0.06197158	0.05262391	0.479379	0.520621
35937	-46.53985	-49.46026	2.920413	0.05792057	0.05418446	0.512201	0.487799
35938	-47.35809	-51.17993	3.821841	0.03387933	0.03207413	0.274726	0.725274
35939	-46.21531	-49.75997	3.544664	0.03053813	0.04943776	0.725274	0.274726
35940	-46.42203	-50.21701	3.794978	0.02968518	0.03772928	0.883645	0.116355
35941	-45.96152	-49.49328	3.531756	0.0379021	0.04135166	0.883645	0.116355
35942	-45.46783	-48.46405	2.99622	0.04170057	0.06762703	0.883645	0.116355
35943	-45.65169	-48.3493	2.697605	0.04433256	0.08448528	0.330173	0.669827
35944	-46.30021	-49.15789	2.857685	0.02854534	0.098313	0.343698	0.656302
35945	-46.92354	-50.40881	3.48527	0.02854534	0.05565122	0.183551	0.816449
35946	-45.81959	-48.97647	3.156884	0.04337195	0.05565122	0.664371	0.335629
35947	-50.29515	-52.7609	2.465743	0.09129237	0.05182793	0.00565441	0.994346
35948	-46.07022	-48.62016	2.549941	0.05466637	0.08162657	0.00565441	0.994346
35949	-45.98225	-48.15035	2.168102	0.06565522	0.09639359	0.994346	0.00565441
35950	-47.84827	-49.48366	1.635389	0.09154701	0.1086409	0.00565441	0.994346
35951	-48.36932	-49.19491	0.8255865	0.1032976	0.1643482	0.994346	0.00565441
35952	-48.04462	-49.52679	1.482172	0.09686304	0.1152155	0.998005	0.00199474
35953	-48.04462	-49.52679	1.482172	0.09686304	0.1152155	0.998005	0.00199474
35954	-45.92825	-47.77287	1.844619	0.06189822	0.1269304	0.99658	0.0034202
35955	-45.47132	-48.18372	2.712403	0.03937516	0.09061833	0.861493	0.138507
35956	-45.83716	-48.10662	2.269463	0.05882113	0.09704096	0.416194	0.583806
35957	-46.87315	-48.05695	1.183794	0.07305316	0.1696229	0.862526	0.137474
35958	-48.88838	-49.89685	1.008475	0.0359023	0.2489023	0.186488	0.813512
35959	-48.64956	-49.29237	0.6428107	0.05493156	0.2489023	0.186488	0.813512
35960	-47.38892	-49.14393	1.75501	0.08670923	0.1044343	0.758971	0.241029
35961	-47.44666	-49.20167	1.75501	0.08670923	0.1044343	0.45907	0.54093
35962	-49.20735	-51.15239	1.945039	0.09925832	0.07799784	0.755127	0.244873
35963	-48.33224	-50.38782	2.055578	0.0909485	0.07799784	0.825274	0.174726
35964	-49.14863	-51.17839	2.029756	0.09552882	0.07555338	0.174726	0.825274
35965	-46.96698	-49.11504	2.148054	0.07758755	0.0846495	0.825274	0.174726
35966	-46.52452	-49.33619	2.811672	0.05464045	0.06413201	0.0736488	0.926351
35967	-45.72486	-48.04497	2.320117	0.05988892	0.09192381	0.969365	0.030635
35968	-45.63725	-47.79345	2.156199	0.04822562	0.1205714	0.969365	0.030635
35969	-45.55766	-47.78525	2.227585	0.04822562	0.1147637	0.996623	0.00337701
35970	-46.02608	-47.98941	1.96333	0.06213797	0.1168389	0.00337701	0.996623
35971	-46.30844	-47.83664	1.528198	0.06477195	0.1501418	0.996623	0.00337701
35972	-46.55658	-47.94235	1.385771	0.06477195	0.1628149	0.00400529	0.995995
35973	-47.57156	-48.4243	0.8527403	0.08543641	0.1837113	0.987925	0.0120746
35974	-46.30084	-48.03254	1.731699	0.07159817	0.1237825	0.987925	0.0120746
35975	-46.26727	-48.05148	1.784209	0.06814334	0.1237825	0.0464633	0.953537
35976	-46.52059	-47.94882	1.428234	0.06814334	0.1543342	0.0464633	0.953537
35977	-47.93401	-48.68361	0.7496064	0.0927687	0.1839904	0.247364	0.752636
35978	-47.32512	-48.9073	1.582178	0.08751265	0.1173174	0.752636	0.247364
35979	-46.00246	-47.79283	1.79037	0.05826041	0.136542	0.494808	0.505192
35980	-45.69967	-47.92359	2.223927	0.05826041	0.1012313	0.785591	0.214409
35981	-46.6536	-48.81019	2.156587	0.03073053	0.1517411	0.193678	0.806322
35982	-45.96088	-48.71677	2.755889	0.03485738	0.09461948	0.0516714	0.948329
35983	-45.86134	-48.60008	2.738735	0.04303629	0.08335174	0.0134241	0.986576
35984	-46.40829	-47.89832	1.49003	0.06143493	0.1582455	0.0865503	0.91345
35985	-47.99723	-48.88666	0.8894353	0.0529029	0.2280434	0.263837	0.736163
35986	-46.28473	-47.91875	1.634016	0.0529029	0.1581905	0.935856	0.0641439
35987	-46.43012	-48.72042	2.290301	0.03209246	0.1372813	0.0641439	0.935856
35988	-46.29295	-48.18001	1.887059	0.04282859	0.1522943	0.0771453	0.922855
35989	-45.5846	-48.14384	2.559237	0.04282859	0.09684967	0.435579	0.564421
35990	-45.98236	-48.57756	2.5952	0.05640835	0.07641124	0.396628	0.603372
35991	-46.24612	-48.70414	2.458014	0.06482292	0.07641124	0.726667	0.273333
35992	-45.68242	-48.06997	2.387547	0.04546886	0.1061433	0.13964	0.86036
35993	-46.1553	-48.78584	2.630543	0.03073806	0.111782	0.79937	0.20063
35994	-47.72763	-51.27512	3.547492	0.01787668	0.07182126	0.79937	0.20063
35995	-47.73816	-51.48436	3.746194	0.01787668	0.05916479	0.89621	0.10379
35996	-46.38907	-49.33556	2.94649	0.02633115	0.09599054	0.806179	0.193821
35997	-45.80171	-48.49412	2.692411	0.03457212	0.0999203	0.616851	0.383149
35998	-45.90479	-48.57656	2.671771	0.0480088	0.08138942	0.0260606	0.973939
35999	-45.88344	-47.74405	1.860612	0.05656455	0.1329821	0.910252	0.0897477
36000	-45.68934	-48.03612	2.346781	0.05857807	0.09154898	0.910252	0.0897477
36001	-45.87479	-48.15529	2.280499	0.06264598	0.09154898	0.910817	0.0891828
36002	-48.78944	-49.44569	0.6562506	0.1088941	0.1732494	0.40631	0.59369
36003	-49.09528	-49.36114	0.265866	0.1088941	0.2098726	0.965755	0.0342447
36004	-47.67938	-48.42234	0.7429544	0.0767408	0.2057032	0.0342447	0.965755
36005	-47.37831	-48.40555	1.027239	0.05838549	0.2057032	0.105039	0.894961
36006	-47.79814	-48.48053	0.6823862	0.08095151	0.2057032	0.804442	0.195558
36007	-47.18466	-48.20001	1.015349	0.07633897	0.1806371	0.167567	0.832433
36008	-50.17178	-49.9119	-0.2598829	0.08788476	0.2895744	0.208799	0.791201
